/home/yasin/Desktop/car/data/IMG1/Image_1764694819988024.jpg,0.0
/home/yasin/Desktop/car/data/IMG1/Image_1764694820121656.jpg,0.0
/home/yasin/Desktop/car/data/IMG1/Image_1764694820242724.jpg,0.0
/home/yasin/Desktop/car/data/IMG1/Image_1764694820328733.jpg,0.0
/home/yasin/Desktop/car/data/IMG1/Image_176469482042621.jpg,0.0
/home/yasin/Desktop/car/data/IMG1/Image_1764694820529789.jpg,0.0
/home/yasin/Desktop/car/data/IMG1/Image_1764694820620803.jpg,-0.239
/home/yasin/Desktop/car/data/IMG1/Image_1764694820736547.jpg,-0.239
/home/yasin/Desktop/car/data/IMG1/Image_1764694820826258.jpg,0.0
/home/yasin/Desktop/car/data/IMG1/Image_1764694820919658.jpg,0.0
/home/yasin/Desktop/car/data/IMG1/Image_1764694821026531.jpg,0.0
/home/yasin/Desktop/car/data/IMG1/Image_1764694821138109.jpg,0.0
/home/yasin/Desktop/car/data/IMG1/Image_1764694821239984.jpg,0.0
/home/yasin/Desktop/car/data/IMG1/Image_1764694821332022.jpg,-0.4
/home/yasin/Desktop/car/data/IMG1/Image_1764694821438253.jpg,-0.4
/home/yasin/Desktop/car/data/IMG1/Image_1764694821536235.jpg,-0.4
/home/yasin/Desktop/car/data/IMG1/Image_1764694821631306.jpg,-0.4
/home/yasin/Desktop/car/data/IMG1/Image_1764694821720935.jpg,0.0
/home/yasin/Desktop/car/data/IMG1/Image_1764694821819528.jpg,0.0
/home/yasin/Desktop/car/data/IMG1/Image_1764694821933196.jpg,0.4
/home/yasin/Desktop/car/data/IMG1/Image_1764694822047585.jpg,0.4
/home/yasin/Desktop/car/data/IMG1/Image_1764694822160522.jpg,0.4
/home/yasin/Desktop/car/data/IMG1/Image_1764694822272459.jpg,0.0
/home/yasin/Desktop/car/data/IMG1/Image_1764694822398232.jpg,0.0
/home/yasin/Desktop/car/data/IMG1/Image_1764694822532855.jpg,0.0
/home/yasin/Desktop/car/data/IMG1/Image_1764694822627824.jpg,-0.31
/home/yasin/Desktop/car/data/IMG1/Image_1764694822727792.jpg,-0.4
/home/yasin/Desktop/car/data/IMG1/Image_1764694822855829.jpg,-0.4
/home/yasin/Desktop/car/data/IMG1/Image_1764694822941303.jpg,-0.4
/home/yasin/Desktop/car/data/IMG1/Image_1764694823051831.jpg,-0.4
/home/yasin/Desktop/car/data/IMG1/Image_1764694823156816.jpg,-0.4
/home/yasin/Desktop/car/data/IMG1/Image_1764694823255549.jpg,-0.4
/home/yasin/Desktop/car/data/IMG1/Image_176469482335446.jpg,-0.4
/home/yasin/Desktop/car/data/IMG1/Image_1764694823470058.jpg,-0.4
/home/yasin/Desktop/car/data/IMG1/Image_1764694823573894.jpg,-0.4
/home/yasin/Desktop/car/data/IMG1/Image_1764694823677613.jpg,0.0
/home/yasin/Desktop/car/data/IMG1/Image_1764694823762366.jpg,0.4
/home/yasin/Desktop/car/data/IMG1/Image_1764694823856304.jpg,0.4
/home/yasin/Desktop/car/data/IMG1/Image_1764694823953947.jpg,0.4
/home/yasin/Desktop/car/data/IMG1/Image_1764694824077205.jpg,0.4
/home/yasin/Desktop/car/data/IMG1/Image_1764694824179495.jpg,0.4
/home/yasin/Desktop/car/data/IMG1/Image_1764694824274212.jpg,0.4
/home/yasin/Desktop/car/data/IMG1/Image_1764694824391649.jpg,0.4
/home/yasin/Desktop/car/data/IMG1/Image_1764694824498957.jpg,0.4
/home/yasin/Desktop/car/data/IMG1/Image_1764694824600103.jpg,0.4
/home/yasin/Desktop/car/data/IMG1/Image_1764694824715684.jpg,0.4
/home/yasin/Desktop/car/data/IMG1/Image_176469482480472.jpg,0.0
/home/yasin/Desktop/car/data/IMG1/Image_1764694824935356.jpg,0.0
/home/yasin/Desktop/car/data/IMG1/Image_1764694825063371.jpg,0.0
/home/yasin/Desktop/car/data/IMG1/Image_1764694825192153.jpg,-0.4
/home/yasin/Desktop/car/data/IMG1/Image_1764694847061695.jpg,0.0
/home/yasin/Desktop/car/data/IMG1/Image_1764694847136778.jpg,0.0
/home/yasin/Desktop/car/data/IMG1/Image_1764694847212018.jpg,0.0
/home/yasin/Desktop/car/data/IMG1/Image_1764694847292601.jpg,0.0
/home/yasin/Desktop/car/data/IMG1/Image_1764694847377882.jpg,0.0
/home/yasin/Desktop/car/data/IMG1/Image_1764694847482227.jpg,0.0
/home/yasin/Desktop/car/data/IMG1/Image_1764694847596523.jpg,0.0
/home/yasin/Desktop/car/data/IMG1/Image_1764694847714045.jpg,0.0
/home/yasin/Desktop/car/data/IMG1/Image_1764694847822744.jpg,0.0
/home/yasin/Desktop/car/data/IMG1/Image_1764694847924093.jpg,0.0
/home/yasin/Desktop/car/data/IMG1/Image_1764694848010597.jpg,0.0
/home/yasin/Desktop/car/data/IMG1/Image_1764694848115139.jpg,0.0
/home/yasin/Desktop/car/data/IMG1/Image_1764694848207767.jpg,0.0
/home/yasin/Desktop/car/data/IMG1/Image_1764694848304833.jpg,0.0
/home/yasin/Desktop/car/data/IMG1/Image_1764694848412596.jpg,0.0
/home/yasin/Desktop/car/data/IMG1/Image_1764694848515805.jpg,0.0
/home/yasin/Desktop/car/data/IMG1/Image_1764694848607879.jpg,0.0
/home/yasin/Desktop/car/data/IMG1/Image_1764694848708246.jpg,0.0
/home/yasin/Desktop/car/data/IMG1/Image_1764694848793453.jpg,0.0
/home/yasin/Desktop/car/data/IMG1/Image_1764694848885794.jpg,0.0
/home/yasin/Desktop/car/data/IMG1/Image_1764694848982525.jpg,0.0
/home/yasin/Desktop/car/data/IMG1/Image_1764694849082515.jpg,0.0
/home/yasin/Desktop/car/data/IMG1/Image_1764694849172403.jpg,0.0
/home/yasin/Desktop/car/data/IMG1/Image_1764694849271287.jpg,-0.255
/home/yasin/Desktop/car/data/IMG1/Image_1764694849376644.jpg,-0.4
/home/yasin/Desktop/car/data/IMG1/Image_1764694849477361.jpg,-0.4
/home/yasin/Desktop/car/data/IMG1/Image_1764694849565209.jpg,-0.4
/home/yasin/Desktop/car/data/IMG1/Image_1764694849694813.jpg,-0.4
/home/yasin/Desktop/car/data/IMG1/Image_1764694849794004.jpg,-0.4
/home/yasin/Desktop/car/data/IMG1/Image_1764694849891144.jpg,-0.4
/home/yasin/Desktop/car/data/IMG1/Image_1764694850001806.jpg,-0.4
/home/yasin/Desktop/car/data/IMG1/Image_1764694850088281.jpg,-0.4
/home/yasin/Desktop/car/data/IMG1/Image_1764694850186026.jpg,-0.4
/home/yasin/Desktop/car/data/IMG1/Image_1764694850275231.jpg,-0.4
/home/yasin/Desktop/car/data/IMG1/Image_1764694850405767.jpg,0.0
/home/yasin/Desktop/car/data/IMG1/Image_1764694850514031.jpg,0.4
/home/yasin/Desktop/car/data/IMG1/Image_1764694850629765.jpg,0.4
/home/yasin/Desktop/car/data/IMG1/Image_1764694850717102.jpg,0.4
/home/yasin/Desktop/car/data/IMG1/Image_1764694850813536.jpg,0.4
/home/yasin/Desktop/car/data/IMG1/Image_1764694850912216.jpg,0.0
/home/yasin/Desktop/car/data/IMG1/Image_176469485101375.jpg,0.0
/home/yasin/Desktop/car/data/IMG1/Image_1764694851101333.jpg,0.0
/home/yasin/Desktop/car/data/IMG1/Image_1764694851208814.jpg,0.0
/home/yasin/Desktop/car/data/IMG1/Image_1764694851303811.jpg,0.0
/home/yasin/Desktop/car/data/IMG1/Image_1764694851411817.jpg,0.0
/home/yasin/Desktop/car/data/IMG1/Image_1764694851519709.jpg,0.0
/home/yasin/Desktop/car/data/IMG1/Image_1764694851620628.jpg,0.0
/home/yasin/Desktop/car/data/IMG1/Image_1764694851735137.jpg,0.0
